PCCO;STRAATNAAM;HSNR.;TOEVOEG;POSTCD;PLAATS;STATUS
P33010018A;THORBECKEPLEIN;18;A;2841CZ;MOORDRECHT;C
;;;;;;C
P33610002 ;DR A KUYPERSTRAAT;2;;2841CJ;MOORDRECHT;C
;;;;;;C
P33610032 ;DR A KUYPERSTRAAT;32;;2841CJ;MOORDRECHT;C
;;;;;;C
P33610033 ;DR A KUYPERSTRAAT;33;;2841CH;MOORDRECHT;C
;;;;;;C
P33610076 ;DR A KUYPERSTRAAT;76;;2841CK;MOORDRECHT;C
;;;;;;C
P33610078 ;DR A KUYPERSTRAAT;78;;2841CK;MOORDRECHT;C
;;;;;;C
P34210001 ;MEESTER LALLEMANSTR.;1;;2841CA;MOORDRECHT;C
;;;;;;C
P34210015 ;MEESTER LALLEMANSTR.;15;;2841CA;MOORDRECHT;C
;;;;;;C
P34210057 ;MEESTER LALLEMANSTR.;57;;2841CB;MOORDRECHT;C
;;;;;;C
P34210107 ;MEESTER LALLEMANSTR.;107;;2841CC;MOORDRECHT;C
;;;;;;C
P34810009 ;TROELSTRASTRAAT;9;;2841CL;MOORDRECHT;C
;;;;;;C
P34810010 ;TROELSTRASTRAAT;10;;2841CN;MOORDRECHT;C
;;;;;;C
P34810029 ;TROELSTRASTRAAT;29;;2841CL;MOORDRECHT;C
;;;;;;C
P34810052 ;TROELSTRASTRAAT;52;;2841CP;MOORDRECHT;C
;;;;;;C
P34810070 ;TROELSTRASTRAAT;70;;2841CP;MOORDRECHT;C
;;;;;;C
P35410049 ;STEVENSSTRAAT;49;;2841CS;MOORDRECHT;C
;;;;;;C
P35410070 ;STEVENSSTRAAT;70;;2841CW;MOORDRECHT;C
;;;;;;C
P35410076 ;STEVENSSTRAAT;76;;2841CW;MOORDRECHT;C
;;;;;;C
P35410078 ;STEVENSSTRAAT;78;;2841CW;MOORDRECHT;C
;;;;;;C
P35410081 ;STEVENSSTRAAT;81;;2841CS;MOORDRECHT;C
;;;;;;C
P36610017 ;BOERDERIJLAAN;17;;2841SZ;MOORDRECHT;C
;;;;;;C
P55810001 ;LEEUWERIKHOF;1;;2841NK;MOORDRECHT;C
;;;;;;C
P55810002 ;LEEUWERIKHOF;2;;2841NK;MOORDRECHT;C
;;;;;;C
P55810003 ;LEEUWERIKHOF;3;;2841NK;MOORDRECHT;C
;;;;;;C
P55810004 ;LEEUWERIKHOF;4;;2841NK;MOORDRECHT;C
;;;;;;C
P55810005 ;LEEUWERIKHOF;5;;2841NK;MOORDRECHT;C
;;;;;;C
P55810006 ;LEEUWERIKHOF;6;;2841NK;MOORDRECHT;C
;;;;;;C
P55810007 ;LEEUWERIKHOF;7;;2841NK;MOORDRECHT;C
;;;;;;C
P68010601 ;OOSTBAAN;601;;2841ML;MOORDRECHT;C
;;;;;;C
P68011110 ;OOSTBAAN;1110;;2841ML;MOORDRECHT;C
;;;;;;C
P68011115 ;OOSTBAAN;1115;;2841ML;MOORDRECHT;C
;;;;;;C
P68510110 ;WESTBAAN;110;;2841MC;MOORDRECHT;C
;;;;;;C
P68510120 ;WESTBAAN;120;;2841MC;MOORDRECHT;C
;;;;;;C
P68510160 ;WESTBAAN;160;;2841MC;MOORDRECHT;C
;;;;;;C
P69510040 ;GROTE ESCH;40;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510050 ;GROTE ESCH;50;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510060 ;GROTE ESCH;60;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510370 ;GROTE ESCH;370;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510390 ;GROTE ESCH;390;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510400 ;GROTE ESCH;400;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510490 ;GROTE ESCH;490;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510804 ;GROTE ESCH;804;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510805 ;GROTE ESCH;805;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510806 ;GROTE ESCH;806;;2841MJ;MOORDRECHT;C
;;;;;;C
P69510830 ;GROTE ESCH;830;;2841MJ;MOORDRECHT;C
;;;;;;C
P69511005 ;GROTE ESCH;1005;;2841MJ;MOORDRECHT;C
;;;;;;C
P69511010 ;GROTE ESCH;1010;;2841MJ;MOORDRECHT;C
;;;;;;C
P69511160 ;GROTE ESCH;1160;;2841MJ;MOORDRECHT;C
;;;;;;C
P69511162 ;GROTE ESCH;1162;;2841MJ;MOORDRECHT;C
;;;;;;C
P69511180 ;GROTE ESCH;1180;;2841MJ;MOORDRECHT;C
;;;;;;C
P69511195 ;GROTE ESCH;1195;;2841MJ;MOORDRECHT;C
;;;;;;C
P70011050 ;KLEINE ESCH;1050;;2841MK;MOORDRECHT;C
;;;;;;C
Q00510004 ;TAPPERSHEUL;4;;3421TM;OUDEWATER;C
;;;;;;C
Q01510006 ;KERKWETERING;6;;3421TS;OUDEWATER;C
;;;;;;C
Q01510009 ;KERKWETERING;9;;3421TS;OUDEWATER;C
;;;;;;C
Q01510009B;KERKWETERING;9;B;3421TS;OUDEWATER;C
;;;;;;C
Q01510009C;KERKWETERING;9;C;3421TS;OUDEWATER;C
;;;;;;C
Q01510019 ;KERKWETERING;19;;3421TS;OUDEWATER;C
;;;;;;C
Q04510005 ;BREDE DIJK;5;;3421TK;OUDEWATER;C
;;;;;;C
Q06010014 ;VAN KINSCHOTSTRAAT;14;;3421TR;OUDEWATER;C
;;;;;;C
Q07010012 ;KON.JULIANASTRAAT;12;;3421JB;OUDEWATER;C
;;;;;;C
Q07010015 ;KON.JULIANASTRAAT;15;;3421JA;OUDEWATER;C
;;;;;;C
Q07010020 ;KON.JULIANASTRAAT;20;;3421JB;OUDEWATER;C
;;;;;;C
Q07010024 ;KON.JULIANASTRAAT;24;;3421JB;OUDEWATER;C
;;;;;;C
Q07010040 ;KON.JULIANASTRAAT;40;;3421JC;OUDEWATER;C
;;;;;;C
Q07010066 ;KON.JULIANASTRAAT;66;;3421JC;OUDEWATER;C
;;;;;;C
Q09510011 ;A C VAN AELSTSTRAAT;11;;3421HZ;OUDEWATER;C
;;;;;;C
Q10010023 ;JHR.A.V.SWIETENSTR.;23;;3421HR;OUDEWATER;C
;;;;;;C
Q10010025 ;JHR.A.V.SWIETENSTR.;25;;3421HR;OUDEWATER;C
;;;;;;C
Q11010016 ;CORN VALERIUSSTRAAT;16;;3421HN;OUDEWATER;C
;;;;;;C
Q15510007 ;OUDE SINGEL;7;;3421ED;OUDEWATER;C
;;;;;;C
Q23010003 ;ZUID-LINSCHOTERKADE;3;;3421EJ;OUDEWATER;C
;;;;;;C
Q23010004 ;ZUID-LINSCHOTERKADE;4;;3421EJ;OUDEWATER;C
;;;;;;C
Q46510031G;MOLENWAL;31;G;3421CM;OUDEWATER;C
;;;;;;C
Q46510041 ;MOLENWAL;41;;3421CM;OUDEWATER;C
;;;;;;C
Q48010019 ;UTRECHTSE STRAATWEG;19;;3421GL;OUDEWATER;C
;;;;;;C
Q49510001 ;DE MEENT;1;;3421GT;OUDEWATER;C
;;;;;;C
Q49510002 ;DE MEENT;2;;3421GT;OUDEWATER;C
;;;;;;C
Q49510003 ;DE MEENT;3;;3421GT;OUDEWATER;C
;;;;;;C
Q49510004 ;DE MEENT;4;;3421GT;OUDEWATER;C
;;;;;;C
Q49510005 ;DE MEENT;5;;3421GT;OUDEWATER;C
;;;;;;C
Q49510007 ;DE MEENT;7;;3421GT;OUDEWATER;C
;;;;;;C
Q49510010 ;DE MEENT;10;;3421GT;OUDEWATER;C
;;;;;;C
Q49510012 ;DE MEENT;12;;3421GT;OUDEWATER;C
;;;;;;C
Q49510016 ;DE MEENT;16;;3421GT;OUDEWATER;C
;;;;;;C
Q50510001 ;HOENKOOPSE BUURTWEG;1;;3421GA;OUDEWATER;C
;;;;;;C
Q50510002 ;HOENKOOPSE BUURTWEG;2;;3421GD;OUDEWATER;C
;;;;;;C
Q50510002A;HOENKOOPSE BUURTWEG;2;A;3421GD;OUDEWATER;C
;;;;;;C
Q50510003 ;HOENKOOPSE BUURTWEG;3;;3421GA;OUDEWATER;C
;;;;;;C
Q50510003A;HOENKOOPSE BUURTWEG;3;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510003B;HOENKOOPSE BUURTWEG;3;B;3421GA;OUDEWATER;C
;;;;;;C
Q50510004 ;HOENKOOPSE BUURTWEG;4;;3421GD;OUDEWATER;C
;;;;;;C
Q50510005 ;HOENKOOPSE BUURTWEG;5;;3421GA;OUDEWATER;C
;;;;;;C
Q50510005A;HOENKOOPSE BUURTWEG;5;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510005B;HOENKOOPSE BUURTWEG;5;B;3421GA;OUDEWATER;C
;;;;;;C
Q50510007 ;HOENKOOPSE BUURTWEG;7;;3421GA;OUDEWATER;C
;;;;;;C
Q50510007A;HOENKOOPSE BUURTWEG;7;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510007B;HOENKOOPSE BUURTWEG;7;B;3421GA;OUDEWATER;C
;;;;;;C
Q50510008 ;HOENKOOPSE BUURTWEG;8;;3421GD;OUDEWATER;C
;;;;;;C
Q50510009 ;HOENKOOPSE BUURTWEG;9;;3421GA;OUDEWATER;C
;;;;;;C
Q50510010 ;HOENKOOPSE BUURTWEG;10;;3421GD;OUDEWATER;C
;;;;;;C
Q50510011 ;HOENKOOPSE BUURTWEG;11;;3421GA;OUDEWATER;C
;;;;;;C
Q50510011A;HOENKOOPSE BUURTWEG;11;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510012 ;HOENKOOPSE BUURTWEG;12;;3421GD;OUDEWATER;C
;;;;;;C
Q50510013 ;HOENKOOPSE BUURTWEG;13;;3421GA;OUDEWATER;C
;;;;;;C
Q50510013A;HOENKOOPSE BUURTWEG;13;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510014 ;HOENKOOPSE BUURTWEG;14;;3421GD;OUDEWATER;C
;;;;;;C
Q50510015 ;HOENKOOPSE BUURTWEG;15;;3421GA;OUDEWATER;C
;;;;;;C
Q50510015A;HOENKOOPSE BUURTWEG;15;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510016 ;HOENKOOPSE BUURTWEG;16;;3421GD;OUDEWATER;C
;;;;;;C
Q50510017 ;HOENKOOPSE BUURTWEG;17;;3421GA;OUDEWATER;C
;;;;;;C
Q50510017A;HOENKOOPSE BUURTWEG;17;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510018 ;HOENKOOPSE BUURTWEG;18;;3421GD;OUDEWATER;C
;;;;;;C
Q50510019 ;HOENKOOPSE BUURTWEG;19;;3421GA;OUDEWATER;C
;;;;;;C
Q50510020 ;HOENKOOPSE BUURTWEG;20;;3421GD;OUDEWATER;C
;;;;;;C
Q50510021 ;HOENKOOPSE BUURTWEG;21;;3421GA;OUDEWATER;C
;;;;;;C
Q50510022 ;HOENKOOPSE BUURTWEG;22;;3421GD;OUDEWATER;C
;;;;;;C
Q50510022A;HOENKOOPSE BUURTWEG;22;A;3421GD;OUDEWATER;C
;;;;;;C
Q50510022B;HOENKOOPSE BUURTWEG;22;B;3421GD;OUDEWATER;C
;;;;;;C
Q50510023 ;HOENKOOPSE BUURTWEG;23;;3421GA;OUDEWATER;C
;;;;;;C
Q50510023A;HOENKOOPSE BUURTWEG;23;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510023B;HOENKOOPSE BUURTWEG;23;B;3421GA;OUDEWATER;C
;;;;;;C
Q50510024 ;HOENKOOPSE BUURTWEG;24;;3421GD;OUDEWATER;C
;;;;;;C
Q50510025 ;HOENKOOPSE BUURTWEG;25;;3421GA;OUDEWATER;C
;;;;;;C
Q50510027 ;HOENKOOPSE BUURTWEG;27;;3421GA;OUDEWATER;C
;;;;;;C
Q50510027A;HOENKOOPSE BUURTWEG;27;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510029 ;HOENKOOPSE BUURTWEG;29;;3421GA;OUDEWATER;C
;;;;;;C
Q50510029A;HOENKOOPSE BUURTWEG;29;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510031A;HOENKOOPSE BUURTWEG;31;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510033 ;HOENKOOPSE BUURTWEG;33;;3421GA;OUDEWATER;C
;;;;;;C
Q50510035 ;HOENKOOPSE BUURTWEG;35;;3421GA;OUDEWATER;C
;;;;;;C
Q50510037 ;HOENKOOPSE BUURTWEG;37;;3421GA;OUDEWATER;C
;;;;;;C
Q50510039 ;HOENKOOPSE BUURTWEG;39;;3421GA;OUDEWATER;C
;;;;;;C
Q50510039A;HOENKOOPSE BUURTWEG;39;A;3421GA;OUDEWATER;C
;;;;;;C
Q50510041 ;HOENKOOPSE BUURTWEG;41;;3421GB;OUDEWATER;C
;;;;;;C
Q50510041A;HOENKOOPSE BUURTWEG;41;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510041B;HOENKOOPSE BUURTWEG;41;B;3421GB;OUDEWATER;C
;;;;;;C
Q50510041C;HOENKOOPSE BUURTWEG;41;C;3421GB;OUDEWATER;C
;;;;;;C
Q50510043 ;HOENKOOPSE BUURTWEG;43;;3421GB;OUDEWATER;C
;;;;;;C
Q50510045 ;HOENKOOPSE BUURTWEG;45;;3421GB;OUDEWATER;C
;;;;;;C
Q50510045A;HOENKOOPSE BUURTWEG;45;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510047 ;HOENKOOPSE BUURTWEG;47;;3421GB;OUDEWATER;C
;;;;;;C
Q50510049 ;HOENKOOPSE BUURTWEG;49;;3421GB;OUDEWATER;C
;;;;;;C
Q50510049A;HOENKOOPSE BUURTWEG;49;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510051 ;HOENKOOPSE BUURTWEG;51;;3421GB;OUDEWATER;C
;;;;;;C
Q50510053 ;HOENKOOPSE BUURTWEG;53;;3421GB;OUDEWATER;C
;;;;;;C
Q50510055 ;HOENKOOPSE BUURTWEG;55;;3421GB;OUDEWATER;C
;;;;;;C
Q50510055A;HOENKOOPSE BUURTWEG;55;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510057 ;HOENKOOPSE BUURTWEG;57;;3421GB;OUDEWATER;C
;;;;;;C
Q50510057A;HOENKOOPSE BUURTWEG;57;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510059 ;HOENKOOPSE BUURTWEG;59;;3421GB;OUDEWATER;C
;;;;;;C
Q50510061 ;HOENKOOPSE BUURTWEG;61;;3421GB;OUDEWATER;C
;;;;;;C
Q50510063 ;HOENKOOPSE BUURTWEG;63;;3421GB;OUDEWATER;C
;;;;;;C
Q50510063A;HOENKOOPSE BUURTWEG;63;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510063B;HOENKOOPSE BUURTWEG;63;B;3421GB;OUDEWATER;C
;;;;;;C
Q50510065 ;HOENKOOPSE BUURTWEG;65;;3421GB;OUDEWATER;C
;;;;;;C
Q50510067 ;HOENKOOPSE BUURTWEG;67;;3421GB;OUDEWATER;C
;;;;;;C
Q50510069 ;HOENKOOPSE BUURTWEG;69;;3421GB;OUDEWATER;C
;;;;;;C
Q50510069A;HOENKOOPSE BUURTWEG;69;A;3421GB;OUDEWATER;C
;;;;;;C
Q50510071 ;HOENKOOPSE BUURTWEG;71;;3421GC;OUDEWATER;C
;;;;;;C
Q50510073 ;HOENKOOPSE BUURTWEG;73;;3421GC;OUDEWATER;C
;;;;;;C
Q50510075 ;HOENKOOPSE BUURTWEG;75;;3421GC;OUDEWATER;C
;;;;;;C
Q50510077 ;HOENKOOPSE BUURTWEG;77;;3421GC;OUDEWATER;C
;;;;;;C
Q50510079 ;HOENKOOPSE BUURTWEG;79;;3421GC;OUDEWATER;C
;;;;;;C
Q50510081 ;HOENKOOPSE BUURTWEG;81;;3421GC;OUDEWATER;C
;;;;;;C
Q50510083 ;HOENKOOPSE BUURTWEG;83;;3421GC;OUDEWATER;C
;;;;;;C
Q50510085 ;HOENKOOPSE BUURTWEG;85;;3421GC;OUDEWATER;C
;;;;;;C
Q50510087 ;HOENKOOPSE BUURTWEG;87;;3421GC;OUDEWATER;C
;;;;;;C
Q50510087A;HOENKOOPSE BUURTWEG;87;A;3421GC;OUDEWATER;C
;;;;;;C
Q50510089 ;HOENKOOPSE BUURTWEG;89;;3421GC;OUDEWATER;C
;;;;;;C
Q50510091 ;HOENKOOPSE BUURTWEG;91;;3421GC;OUDEWATER;C
;;;;;;C
Q50510095 ;HOENKOOPSE BUURTWEG;95;;3421GC;OUDEWATER;C
;;;;;;C
Q50510097 ;HOENKOOPSE BUURTWEG;97;;3421GC;OUDEWATER;C
;;;;;;C
Q50510099 ;HOENKOOPSE BUURTWEG;99;;3421GC;OUDEWATER;C
;;;;;;C
Q58010001 ;BOEZEMSINGEL;1;;3421VS;OUDEWATER;C
;;;;;;C
Q58010009 ;BOEZEMSINGEL;9;;3421VS;OUDEWATER;C
;;;;;;C
Q58510004 ;AMBACHTSDREEF;4;;3421VP;OUDEWATER;C
;;;;;;C
Q58510006 ;AMBACHTSDREEF;6;;3421VP;OUDEWATER;C
;;;;;;C
Q58510026 ;AMBACHTSDREEF;26;;3421VP;OUDEWATER;C
;;;;;;C
Q58510027 ;AMBACHTSDREEF;27;;3421VM;OUDEWATER;C
;;;;;;C
Q58510028 ;AMBACHTSDREEF;28;;3421VP;OUDEWATER;C
;;;;;;C
Q58510041 ;AMBACHTSDREEF;41;;3421VN;OUDEWATER;C
;;;;;;C
Q58510055 ;AMBACHTSDREEF;55;;3421VN;OUDEWATER;C
;;;;;;C
Q59010043 ;PAPENHOEFLAAN;43;;3421XN;OUDEWATER;C
;;;;;;C
Q59010074 ;PAPENHOEFLAAN;74;;3421XS;OUDEWATER;C
;;;;;;C
Q59010110 ;PAPENHOEFLAAN;110;;3421XT;OUDEWATER;C
;;;;;;C
Q59010111 ;PAPENHOEFLAAN;111;;3421XP;OUDEWATER;C
;;;;;;C
Q59010144 ;PAPENHOEFLAAN;144;;3421XV;OUDEWATER;C
;;;;;;C
Q60010148 ;DIJKGRAAFLAAN;148;;3421XH;OUDEWATER;C
;;;;;;C
Q60010173 ;DIJKGRAAFLAAN;173;;3421XD;OUDEWATER;C
;;;;;;C
Q62510006 ;TOUWSLAG;6;;3421JG;OUDEWATER;C
;;;;;;C
Q64010004 ;HENNEPAKKER;4;;3421JL;OUDEWATER;C
;;;;;;C
Q64010039 ;HENNEPAKKER;39;;3421JK;OUDEWATER;C
;;;;;;C
Q69210006 ;KARDEEL;6;;3421KX;OUDEWATER;C
;;;;;;C
Q69210006A;KARDEEL;6;A;3421KX;OUDEWATER;C
;;;;;;C
Q69210008 ;KARDEEL;8;;3421KX;OUDEWATER;C
;;;;;;C
Q69210008A;KARDEEL;8;A;3421KX;OUDEWATER;C
;;;;;;C
Q69210010 ;KARDEEL;10;;3421KX;OUDEWATER;C
;;;;;;C
Q69210010A;KARDEEL;10;A;3421KX;OUDEWATER;C
;;;;;;C
Q69210012 ;KARDEEL;12;;3421KX;OUDEWATER;C
;;;;;;C
Q69210012A;KARDEEL;12;A;3421KX;OUDEWATER;C
;;;;;;C
Q69210014 ;KARDEEL;14;;3421KX;OUDEWATER;C
;;;;;;C
Q69210014A;KARDEEL;14;A;3421KX;OUDEWATER;C
;;;;;;C
Q69210016 ;KARDEEL;16;;3421KX;OUDEWATER;C
;;;;;;C
Q69210016A;KARDEEL;16;A;3421KX;OUDEWATER;C
;;;;;;C
R22010001 ;PAPEKOPPERDIJK;1;;3464HT;PAPEKOP;C
;;;;;;C
R22010001A;PAPEKOPPERDIJK;1;A;3464HT;PAPEKOP;C
;;;;;;C
R22010002 ;PAPEKOPPERDIJK;2;;3464HT;PAPEKOP;C
;;;;;;C
R22010003 ;PAPEKOPPERDIJK;3;;3464HT;PAPEKOP;C
;;;;;;C
R22010004 ;PAPEKOPPERDIJK;4;;3464HT;PAPEKOP;C
;;;;;;C
R22010005 ;PAPEKOPPERDIJK;5;;3464HT;PAPEKOP;C
;;;;;;C
R22010006 ;PAPEKOPPERDIJK;6;;3464HT;PAPEKOP;C
;;;;;;C
R22010006A;PAPEKOPPERDIJK;6;A;3464HT;PAPEKOP;C
;;;;;;C
R22010007 ;PAPEKOPPERDIJK;7;;3464HT;PAPEKOP;C
;;;;;;C
R22010008 ;PAPEKOPPERDIJK;8;;3464HT;PAPEKOP;C
;;;;;;C
R22010008A;PAPEKOPPERDIJK;8;A;3464HT;PAPEKOP;C
;;;;;;C
R22010008B;PAPEKOPPERDIJK;8;B;3464HT;PAPEKOP;C
;;;;;;C
R22010010 ;PAPEKOPPERDIJK;10;;3464HT;PAPEKOP;C
;;;;;;C
R22010011 ;PAPEKOPPERDIJK;11;;3464HT;PAPEKOP;C
;;;;;;C
R22010012 ;PAPEKOPPERDIJK;12;;3464HT;PAPEKOP;C
;;;;;;C
R22010013 ;PAPEKOPPERDIJK;13;;3464HT;PAPEKOP;C
;;;;;;C
R22010014 ;PAPEKOPPERDIJK;14;;3464HT;PAPEKOP;C
;;;;;;C
R22010015 ;PAPEKOPPERDIJK;15;;3464HT;PAPEKOP;C
;;;;;;C
R22010015A;PAPEKOPPERDIJK;15;A;3464HT;PAPEKOP;C
;;;;;;C
R22010017 ;PAPEKOPPERDIJK;17;;3464HT;PAPEKOP;C
;;;;;;C
R22010017A;PAPEKOPPERDIJK;17;A;3464HT;PAPEKOP;C
;;;;;;C
R22010019 ;PAPEKOPPERDIJK;19;;3464HT;PAPEKOP;C
;;;;;;C
R22010021 ;PAPEKOPPERDIJK;21;;3464HT;PAPEKOP;C
;;;;;;C
R22010023 ;PAPEKOPPERDIJK;23;;3464HT;PAPEKOP;C
;;;;;;C
R22010025A;PAPEKOPPERDIJK;25;A;3464HT;PAPEKOP;C
;;;;;;C
R22010027 ;PAPEKOPPERDIJK;27;;3464HT;PAPEKOP;C
;;;;;;C
R22010029 ;PAPEKOPPERDIJK;29;;3464HT;PAPEKOP;C
;;;;;;C
R33010020 ;PAPEKOPPERSTRAATWEG;20;;3464HL;PAPEKOP;C
;;;;;;C
R33010022 ;PAPEKOPPERSTRAATWEG;22;;3464HL;PAPEKOP;C
;;;;;;C
R33010024 ;PAPEKOPPERSTRAATWEG;24;;3464HL;PAPEKOP;C
;;;;;;C
R33010026 ;PAPEKOPPERSTRAATWEG;26;;3464HL;PAPEKOP;C
;;;;;;C
R33010028 ;PAPEKOPPERSTRAATWEG;28;;3464HL;PAPEKOP;C
;;;;;;C
R33010030 ;PAPEKOPPERSTRAATWEG;30;;3464HL;PAPEKOP;C
;;;;;;C
R33010032 ;PAPEKOPPERSTRAATWEG;32;;3464HL;PAPEKOP;C
;;;;;;C
R33010034 ;PAPEKOPPERSTRAATWEG;34;;3464HL;PAPEKOP;C
;;;;;;C
R33010036 ;PAPEKOPPERSTRAATWEG;36;;3464HL;PAPEKOP;C
;;;;;;C
R33010040 ;PAPEKOPPERSTRAATWEG;40;;3464HM;PAPEKOP;C
;;;;;;C
R33010042 ;PAPEKOPPERSTRAATWEG;42;;3464HM;PAPEKOP;C
;;;;;;C
R33010042A;PAPEKOPPERSTRAATWEG;42;A;3464HM;PAPEKOP;C
;;;;;;C
R33010046 ;PAPEKOPPERSTRAATWEG;46;;3464HM;PAPEKOP;C
;;;;;;C
R33010048 ;PAPEKOPPERSTRAATWEG;48;;3464HM;PAPEKOP;C
;;;;;;C
R33010050 ;PAPEKOPPERSTRAATWEG;50;;3464HM;PAPEKOP;C
;;;;;;C
R33010052 ;PAPEKOPPERSTRAATWEG;52;;3464HM;PAPEKOP;C
;;;;;;C
R33010054 ;PAPEKOPPERSTRAATWEG;54;;3464HM;PAPEKOP;C
;;;;;;C
R33010056 ;PAPEKOPPERSTRAATWEG;56;;3464HM;PAPEKOP;C
;;;;;;C
R33010056A;PAPEKOPPERSTRAATWEG;56;A;3464HM;PAPEKOP;C
;;;;;;C
R33010058 ;PAPEKOPPERSTRAATWEG;58;;3464HM;PAPEKOP;C
;;;;;;C
R33010064 ;PAPEKOPPERSTRAATWEG;64;;3464HM;PAPEKOP;C
;;;;;;C
R33010066 ;PAPEKOPPERSTRAATWEG;66;;3464HM;PAPEKOP;C
;;;;;;C
R44010022 ;SPOORWIJK;22;;3464HN;PAPEKOP;C
;;;;;;C
S22010083 ;DORP;83;;3405PD;POLSBROEK;C
;;;;;;C
S22010085 ;DORP;85;;3415PD;POLSBROEK;C
;;;;;;C
S22010087 ;DORP;87;;3415PD;POLSBROEK;C
;;;;;;C
S22010089 ;DORP;89;;3415PD;POLSBROEK;C
;;;;;;C
S22010091 ;DORP;91;;3405PD;POLSBROEK;C
;;;;;;C
S22010091A;DORP;91;A;3415PD;POLSBROEK;C
;;;;;;C
S22010093 ;DORP;93;;3415PD;POLSBROEK;C
;;;;;;C
S22010093A;DORP;93;A;3405PD;POLSBROEK;C
;;;;;;C
S22010095 ;DORP;95;;3415PD;POLSBROEK;C
;;;;;;C
S22510097 ;NOORDZIJDSEWEG;97;;3415RA;POLSBROEK;C
;;;;;;C
S22510097A;NOORDZIJDSEWEG;97;A;3415RA;POLSBROEK;C
;;;;;;C
S22510097C;NOORDZIJDSEWEG;97;C;3415RA;POLSBROEK;C
;;;;;;C
S22510099 ;NOORDZIJDSEWEG;99;;3405RA;POLSBROEK;C
;;;;;;C
S22510099A;NOORDZIJDSEWEG;99;A;3415RA;POLSBROEK;C
;;;;;;C
S22510101 ;NOORDZIJDSEWEG;101;;3415RA;POLSBROEK;C
;;;;;;C
S22510103 ;NOORDZIJDSEWEG;103;;3415RA;POLSBROEK;C
;;;;;;C
S22510103A;NOORDZIJDSEWEG;103;A;3405RA;POLSBROEK;C
;;;;;;C
S22510105 ;NOORDZIJDSEWEG;105;;3415RA;POLSBROEK;C
;;;;;;C
S22510107 ;NOORDZIJDSEWEG;107;;3415RA;POLSBROEK;C
;;;;;;C
S22510109 ;NOORDZIJDSEWEG;109;;3415RA;POLSBROEK;C
;;;;;;C
S22510109A;NOORDZIJDSEWEG;109;A;3405RA;POLSBROEK;C
;;;;;;C
S22510111 ;NOORDZIJDSEWEG;111;;3415RA;POLSBROEK;C
;;;;;;C
S22510113 ;NOORDZIJDSEWEG;113;;3415RA;POLSBROEK;C
;;;;;;C
S22510115 ;NOORDZIJDSEWEG;115;;3405RA;POLSBROEK;C
;;;;;;C
S22510117 ;NOORDZIJDSEWEG;117;;3405RA;POLSBROEK;C
;;;;;;C
S22510117A;NOORDZIJDSEWEG;117;A;3405RA;POLSBROEK;C
;;;;;;C
S22510119 ;NOORDZIJDSEWEG;119;;3415RA;POLSBROEK;C
;;;;;;C
S22510121 ;NOORDZIJDSEWEG;121;;3415RA;POLSBROEK;C
;;;;;;C
S22510123 ;NOORDZIJDSEWEG;123;;3415RA;POLSBROEK;C
;;;;;;C
S22510123A;NOORDZIJDSEWEG;123;A;3415RA;POLSBROEK;C
;;;;;;C
S22510125 ;NOORDZIJDSEWEG;125;;3415RA;POLSBROEK;C
;;;;;;C
S22510127 ;NOORDZIJDSEWEG;127;;3415RA;POLSBROEK;C
;;;;;;C
S22510129 ;NOORDZIJDSEWEG;129;;3415RA;POLSBROEK;C
;;;;;;C
S22510131 ;NOORDZIJDSEWEG;131;;3415RB;POLSBROEK;C
;;;;;;C
S22510131A;NOORDZIJDSEWEG;131;A;3415RB;POLSBROEK;C
;;;;;;C
S22510133A;NOORDZIJDSEWEG;133;A;3405RB;POLSBROEK;C
;;;;;;C
S22510135 ;NOORDZIJDSEWEG;135;;3415RB;POLSBROEK;C
;;;;;;C
S22510135A;NOORDZIJDSEWEG;135;A;3415RB;POLSBROEK;C
;;;;;;C
S22510137 ;NOORDZIJDSEWEG;137;;3415RB;POLSBROEK;C
